bait,prey,adj.P.Val,logFC
Mca1,Rfc2,0.0372787147439445,1.34545354101275
Mca1,Arp42,0.0158564866051793,1.53977371028913
Mca1,Nop58,0.00123666241543227,1.45913990249349
Mca1,Ssr2,0.0152197399571325,1.56079781212892
Mca1,Cdb4,0.00265328826899568,1.47225521054886
Mca1,Alp13,0.00000591999685321784,1.18229494338859
Mca1,Sds3,0.00997597884865597,1.65307350181796
Mca1,Emc1,0.00305694773396461,1.71048294724329
Mca1,Tif51,0.000836617644335848,1.97749095154614
Mca1,Smd1,0.0343080725066413,2.38088084314224
Mca1,Cbf5,0.00000050520899442478,1.18470915744665
Mca1,Clr5,0.00174410197072238,1.6660023496787
Mca1,Rpa49,0.00279124966027891,1.7729383159504
Mca1,Cph2,0.0000349060669359414,1.27609156911511
Mca1,Taf1,0.0110511525078107,1.36475295453803
Mca1,Rpl3802,0.000518936293430657,1.00837887875799
Mca1,Msc1,0.0000519427832176058,2.4179549135448
Mca1,Nde1,0.00477584872350583,1.58036126800647
Mca1,Abc2,0.0116645350159599,1.74832696011358
Mca1,Png1,0.00165064715857358,2.13740094403424
Mca1,Tif211,0.0000215856443260654,1.14001726291899
Mca1,Orc3,0.00804134800766936,1.60475714219372
Mca1,Ste24,0.0276445092887314,1.04030005428418
Mca1,Fas2,0.0152235717866401,1.37149608522792
Mca1,Rer2,0.00537282775558042,1.71221367573752
Mca1,Noc1,0.0190836057410445,1.08563042073471
Mca1,Btf3,0.000249245198990067,1.05165451612795
Mca1,Rpc2,0.0000000576065420882037,1.5082616530049
Mca1,Swc3,0.0277297181341623,1.15554512131483
Mca1,Pyk1,0.000584992520919283,1.70057371235138
Mca1,Ura3,0.00574473560430564,1.56900640212066
Mca1,Bdf2,0.0034222266159912,1.53917220340024
Mca1,Swi6,0.000937015018351667,1.23423271940874
Mca1,Arp8,0.000101248097548486,1.1320001967523
Mca1,SPAC694.02,0.00416232640282942,1.54322250174395
Mca1,Fsv1,0.0173921523613229,5.29474114916327
Mca1,Sfc1,0.0047684354279496,2.11280029839496
Mca1,Idp1,0.0148846071609668,1.50618470697087
Mca1,Pcp1,7.74760496885625e-13,6.18020515677815
Mca1,Sen1,0.00000121959332557457,3.28725549185391
Mca1,Moc3,0.00000904654186374762,2.83455335700716
Mca1,SPAC9.07c,0.0475973155314797,1.38969916427739
Mca1,Hsp90,0.00279124966027891,1.05896828331277
Mca1,Fas1,0.00161459992567581,1.83366058988831
Mca1,Cbh1,0.000000852363383310158,1.76994373462041
Mca1,Swc4,0.0064672176478947,1.24051879582408
Mca1,Nop10,0.00170298629800818,1.51480385932766
Mca1,Per1,0.00104594922839062,1.24648469997132
Mca1,Rpc82,0.0000000660557954117436,1.67308863719345
Mca1,Rps602,0.00130007059328673,2.21152602710755
Mca1,Rvb1,0.00000028270183742853,1.51522773839416
Mca1,Cbp1,0.00000881421808764975,1.40234054209014
Mca1,Irc3,0.00481065317350684,1.20415577131505
Mca1,Rpc40,0.000159143094812813,1.01406710201196
Mca1,Cbc2,0.0322396691023518,1.54463809662727
Mca1,Cbh2,0.0000502273175495636,1.86423742501849
Mca1,Nop16,0.0367687393808771,1.4105033251644
Mca1,Slm9,0.0350121756208254,1.24184025738007
Mca1,Atp4,0.0000623781895464736,1.88191111710102
Mca1,Rps1202,0.00179472975139752,1.05253177170159
Mca1,Ogm4,0.0299005342833732,1.09885722184234
Mca1,Pub3,0.00698087671629527,1.29930870436765
Mca1,Snd301,0.0203543879138281,2.00000429402827
Mca1,SPBC16H5.08c,0.015216448118761,1.33365195541189
Mca1,Rsc9,0.000122992038255757,1.52191277474825
Mca1,Ypt1,0.00140669232049889,2.15932117893979
Mca1,Krs1,0.000312097116246498,2.02367788628464
Mca1,Tif213,0.0000245773983582693,1.292100964937
Mca1,Mot1,0.000312097116246498,2.53021977608026
Mca1,Lea1,0.0154837223598794,1.46334944995051
Mca1,Lcf1,0.000338960598272989,2.63267179450722
Mca1,Sce3,0.0159412692715405,1.68193204564028
Mca1,Mex67,0.0233169570557906,1.16102996730928
Mca1,Uve1,0.000367220447926621,1.90809679967291
Mca1,Sac11,0.013517836589881,1.38252759379935
Mca1,Ppp1,0.00481065317350684,1.83978300879949
Mca1,Msh2,0.000817986989886907,1.69555157114862
Mca1,Cct3,0.0007378459398104,1.39780031319945
Mca1,SPBC21C3.15c,0.000439403549507765,2.43615777194004
Mca1,Utp10,0.00015023323664904,2.01325390574518
Mca1,Rpp202,0.00660938507394541,2.79621778559183
Mca1,Mis3,0.0307177597340896,1.090868884624
Mca1,Mcm7,0.00265328826899568,1.37065613064762
Mca1,Trs1,0.00000595596218293876,3.05688377402355
Mca1,Pga2,0.0221836582836791,1.16039435689571
Mca1,Toa1,0.000101248097548486,3.52246879275942
Mca1,Pom152,0.017080659999948,1.83215264713038
Mca1,Dbl8,0.00547625226009623,1.73519561329283
Mca1,Orc1,0.0000790610316041656,2.4482894371392
Mca1,Pdp1,0.000507567826146974,2.02901153896889
Mca1,Hmt2,0.0164925486122585,1.36837969570737
Mca1,Rpc25,0.0000784499869383316,1.3666735509284
Mca1,Ncb2,0.0011838932006796,1.49133071733759
Mca1,Pdb1,0.000312097116246498,1.9743562559747
Mca1,Hip1,0.000139631592008779,1.90869437861641
Mca1,Hip3,0.00000853208293407333,3.06676302601623
Mca1,Rpb4,0.00667945187070733,1.67361930689759
Mca1,Gpd3,0.0160660815628139,1.55511280460105
Mca1,Rpl2101,0.0300881744012317,3.08820452299403
Mca1,Arp5,0.0000000660557954117436,1.32708655058844
Mca1,Rpa43,0.0000937149518999434,2.13809154498712
Mca1,Mcm2,0.000000759338373172676,5.78312270920213
Mca1,Utp15,0.000419182692012302,2.02688385206034
Mca1,Nuc1,0.0098572852439898,1.19562229617688
Mca1,Arf1,0.000817986989886907,1.56592665219334
Mca1,Pim1,0.0000164395878062203,1.49580080456207
Mca1,Puf1,0.0289009445027194,1.55577168848524
Mca1,Nop56,0.00000183955272270959,1.39550165807725
Mca1,Cct6,0.0247740327986879,1.364620130687
Mca1,Orc5,0.000183375085686608,1.85672866897237
Mca1,Nog1,0.00169279760434915,1.12374118724406
Mca1,Rpc1,0.000000119475809785026,1.23404076734915
Mca1,Orc2,0.000902360129153513,1.55890663759448
Mca1,Mam33,0.0044050290947196,1.17079131459693
Mca1,Ste13,0.0164146792829327,1.13018117922248
Mca1,Rfc5,0.000710233294755674,1.92136681974899
Mca1,Rpc31,0.00000737068046280869,1.52179149336718
Mca1,Abo2,0.00005210603973429,2.3742573688495
Mca1,Rpa2,0.0148846071609668,1.32108346697602
Mca1,Orc4,0.0000502273175495636,1.22551147725079
Mca1,Qcr1,0.00260907338846614,2.17386497765343
Mca1,SPBPB7E8.02,0.00000067837365008019,2.82382042721093
Mca1,Hel2,0.000749549650290618,1.93511515928796
Mca1,Fft2,0.0185125058293471,6.12319079511101
Mca1,Erm1,0.00170165776657683,1.76089891205995
Mca1,Utp21,0.0158564866051793,1.0804930550958
Mca1,Cdc31,0.000364122936810675,2.35787679270937
Mca1,Oca8,0.00123864227291144,1.92922217377938
Mca1,Sfh1,0.00265328826899568,1.34822125323971
Mca1,Mcm4,0.00429849167039596,1.29765000143692
Mca1,Ssb2,0.00667945187070733,1.71108453827693
Mca1,Rpc53,0.000000759338373172676,1.43127564465409
Mca1,Rpp0,0.00103566711556941,1.00782246324905
Mca1,Rpc34,0.00997597884865597,2.13250082421792
Mca1,Rhp7,0.000319300116033486,1.46904508669653
Mca1,Set9,0.0270615260761407,1.24320436982024
Mca1,Tpx1,0.0000040351047831541,2.69107546248393
Mca1,Sup35,0.0180192910642162,1.28994862803483
Mca1,Mgl1,0.000452099208512833,1.47030824296652
Mca1,Rpl902,0.00997597884865597,1.94244587046314
Mca1,Lat1,0.00804959927994385,2.09821914320724
Mca1,SPCC825.01,0.000922767725020551,1.61296970479283
Mca1,Epl1,0.0350121756208254,1.25702758504682
Mca1,Bpb1,0.0116645350159599,1.92732411092902
Mca1,SPCC965.10,0.00470872227923007,1.38523796172872
Mca1,Rpp103,0.032716068757962,1.11047671390267
Mca1,Puf6,0.0434417140439911,1.01665356078193
Mca1,Cob1-I1,0.0230797640823036,1.52765709788041
Mei4,Def1,0.0195902158505863,3.5167282465601
Moc3,Mcp60,0.0147645011482953,4.99770887580065
Moc3,Dal2,0.00367182046898905,7.8881535200255
Moc3,Def1,0.0196945390788047,3.98874245578357
Moc3,Ght5,0.0268202965463586,3.41967076636603
Pap1,Arp9,0.00319438978011114,1.87532963591852
Pap1,Vip1,0.000275928176787176,2.19369132930004
Pap1,Nht1,0.0000349728215661876,1.11546261747218
Pap1,Pss1,0.000000000178822838547291,2.20034419052918
Pap1,Swr1,0.00000627946633781555,3.3590690783608
Pap1,Cip2,0.0453857016261546,1.17229780197804
Pap1,SPAC1327.01c,0.00000335975741727402,2.41672047460823
Pap1,Toe2,0.0000080842188951302,1.94523261691092
Pap1,Ubp8,0.000246247271214196,1.6391548948356
Pap1,Ssa1,0.000483994267870847,1.97959621828684
Pap1,Iec1,0.0000445738906316915,1.16031418468109
Pap1,Atp1,0.00408160399525506,1.68969453565017
Pap1,Taf12,0.00000000127225527777892,4.42787881584975
Pap1,Rad25,0.0257303012434162,1.30316688053603
Pap1,Yaf9,0.00000117968027470259,3.33253183313
Pap1,Gcn5,0.00000150269248057658,2.82176640742643
Pap1,Mce1,0.0109497395215625,2.09527902511682
Pap1,Deb1,0.0000349728215661876,2.99520302723258
Pap1,Tra2,0.0000000110300273535961,6.49819344639509
Pap1,Dal2,0.00000016639861304766,2.96289578191778
Pap1,Nat10,0.0137885508162875,1.59205003541066
Pap1,Ies6,0.00000130583764111179,1.31109673764854
Pap1,Atp2,0.00025692245487547,1.82426992948984
Pap1,Rpc11,0.0488926096153962,1.74279231993265
Pap1,Ssr3,0.027974292478486,1.03784866395394
Pap1,Loz1,0.00625820265179728,1.06757130057462
Pap1,Zip1,0.00188125651489922,2.37096838738349
Pap1,SPAC29A4.02c,0.0310988951741582,1.818293622808
Pap1,Clr5,0.000256793429331491,2.05132640384065
Pap1,Hsf1,0.000000324770158015547,1.2654358529952
Pap1,Tif5,0.0156778085697896,1.1696915882943
Pap1,Msc1,0.00104765520462541,1.82617245902089
Pap1,Nde1,0.0183408436060166,1.46104907385208
Pap1,Png1,5.46449795439875e-14,7.43090097462842
Pap1,Orc3,0.0232824042225767,1.49657680249161
Pap1,Fas2,0.0345510142818209,1.22995242367398
Pap1,Spt20,0.0000000013891444627207,4.458623956424
Pap1,Swc3,0.0359778510043844,1.3027092126624
Pap1,Mst1,1.80354320843556e-11,4.75999001475315
Pap1,Arp8,0.0000164646630090849,1.3062712303734
Pap1,Ssc1,0.0000000914537086925599,1.00658185691211
Pap1,Sfc1,0.00000024396997438075,3.56576400121127
Pap1,Eaf6,0.0000000794448020780211,1.94025984577705
Pap1,Pcp1,0.00249206644935775,3.74157833754589
Pap1,Moc3,0.00000264721347278771,3.17052273539178
Pap1,Prr1,0.00000000035846175122251,4.97447222807717
Pap1,Rad24,0.00057977302880581,1.869361299462
Pap1,Fas1,0.0303917591347644,1.30647323466687
Pap1,Cbh1,0.00000000163724301756126,2.31851760901919
Pap1,Swc4,2.42668133556116e-13,6.19009662240882
Pap1,Rpc82,0.000000324770158015547,1.4262456631949
Pap1,Rpc17,0.00100010200424145,1.34841344167112
Pap1,Rvb1,0.00000118194270629748,1.33944765445366
Pap1,Cbp1,0.000000369092592362323,1.55199732118097
Pap1,Zas1,0.0248285818521829,1.40643791398403
Pap1,Irc3,0.013704095269433,1.14386402886226
Pap1,Rpc40,0.0000187962747579632,1.06503276842885
Pap1,Brf1,0.0100434140749104,1.19887759421527
Pap1,Spt8,0.00249206644935775,1.75781003704123
Pap1,Cbh2,0.00000119386973359222,2.04885433063159
Pap1,Slm9,0.00195742761489774,1.81790788857323
Pap1,Atp4,0.00319438978011114,1.66188925532272
Pap1,Eaf7,0.0000000137506229384849,3.16932713382831
Pap1,Pab2,0.0381562535608931,1.04119531850911
Pap1,Rsc9,0.00396351683209778,1.05579895538098
Pap1,Sks2,0.0000000914537086925599,1.24663787263361
Pap1,Aha1,0.0456974946297909,1.83388611503402
Pap1,Rsc4,0.0104955436209289,1.39241260782546
Pap1,Mot1,0.041226052828532,1.34680158018009
Pap1,Abp2,0.0000236788569361338,1.02679609623945
Pap1,Lcf1,0.000982637842677526,2.30021511759803
Pap1,Sgf29,0.00000100087745262525,2.96509660211642
Pap1,Sre1,0.0000331205183454398,1.19513035969491
Pap1,Msh2,0.0108848038810271,1.51842470930851
Pap1,Gar1,0.0115820278009533,2.34895411351787
Pap1,Lsm5,0.0220328031271158,1.64564024381586
Pap1,Sap62,0.00293050361616029,1.53097979468771
Pap1,Bdc1,1.29594626262739e-12,6.29787206770349
Pap1,Taf10,0.00000000325436194468183,3.96415514690556
Pap1,Rpt6,0.00000511445778525998,2.1569578876856
Pap1,Spt7,0.0000078334841890798,2.34861905766725
Pap1,Pho7,0.000000497385972194037,1.50487022406545
Pap1,Toa1,0.000275928176787176,3.16487672821809
Pap1,Ngg1,0.0000000118426072224976,3.65342191645208
Pap1,Atp7,0.00293050361616029,1.54408611631434
Pap1,Orc1,0.00280027538581571,1.71675149289808
Pap1,Atf1,0.000000163256548925333,1.55817464238097
Pap1,Hip1,0.00000356737911868611,2.38003362693992
Pap1,Hip3,0.00000111790771261803,3.59083965832287
Pap1,Sfc3,0.0000732216882168193,2.34313371390052
Pap1,Gpd3,0.000000485355453018493,3.84760936657566
Pap1,Rpl2101,0.0224051076007274,3.2834646541894
Pap1,Arp5,0.0000030155022860571,1.05783588150434
Pap1,Grp2,0.0311357222658215,1.11318866722898
Pap1,Php5,0.000139799026090697,1.82270453185377
Pap1,Lsm1,0.0197026924052985,1.51625813267211
Pap1,Rsc1,0.000316696848876978,2.4145666632141
Pap1,Pku80,0.00293050361616029,2.01026324697585
Pap1,Orc5,0.000435378226798809,1.69468790397164
Pap1,SPBC685.08,0.014792668762137,1.53960238727408
Pap1,Sus1,2.71570358481463e-11,4.13664206470864
Pap1,Rvb2,0.00000277725821926083,1.0138023352304
Pap1,Rpc31,0.000089346860690234,1.16259877977254
Pap1,Hfi1,0.000000909140448014615,2.37519654986924
Pap1,Hip4,0.00000701157649416472,2.74228839843006
Pap1,Tra1,0.000000000101752747996372,4.83291864060009
Pap1,Alp5,0.0000000193725924335464,2.01686291170733
Pap1,Orc4,0.0000349728215661876,1.10489590187839
Pap1,Fft2,0.000000948404067534974,10.0208600396117
Pap1,Erm1,0.0469784571453991,1.05201738960897
Pap1,Iec3,0.00858706622291265,1.16244951496217
Pap1,Bdf1,0.0315531902641688,1.3650495566667
Pap1,Sfc4,0.000000714744226604336,2.83910895676916
Pap1,Taf6,0.0000000500924524444726,3.98671506046621
Pap1,Ssa2,2.71570358481463e-11,1.29561123440218
Pap1,Vid21,2.16743776015886e-12,6.52176661096967
Pap1,SPCC18.03,0.0251936134739458,2.07506481958106
Pap1,Rpc53,0.000000759784820764848,1.28536551994656
Pap1,Gaf1,0.0000000128226689734799,1.6767330329318
Pap1,Ada2,0.00000288214860084766,3.17329027377751
Pap1,Rhp16,0.00000478117854593602,2.53714000334554
Pap1,Rhp7,0.00000671436066292954,2.02756920424439
Pap1,Tpx1,0.0139714425322971,1.99389141888489
Pap1,Taf5,0.00000209378630068568,3.70190547159172
Pap1,Spt3,0.0000377172626816221,3.09133391282273
Pap1,Epl1,4.55405209815262e-11,6.77389072836328
Pap1,SPCC965.10,0.000107161806459303,2.13117902781575
Pap1,Cob1-I1,0.0244169123396724,1.49466898213356
Pcr1,Pap1,0.0000205501944615053,1.03729078231339
Pcr1,Rad25,0.0257856766941407,1.23017390872491
Pcr1,Fol2,0.0000114205569494348,1.21420695489184
Pcr1,Bur6,0.000877005723245781,2.5834752529197
Pcr1,SPAC1F7.11c,0.0000721709706052708,1.70747388924412
Pcr1,Php3,0.000011388717377082,3.70063175107672
Pcr1,Rpb5,0.0000450473850264899,1.16220060308525
Pcr1,Rps901,0.0490210458907495,1.56819070120424
Pcr1,Prw1,0.0168593922298089,1.23538019767398
Pcr1,Clr5,0.00604958401471841,1.44629372783099
Pcr1,Tbp1,0.00168681208951576,2.12603653834704
Pcr1,Rim1,0.00000896462154492317,1.09991902727613
Pcr1,Prz1,0.00192697631971024,1.91810167722268
Pcr1,Cmb1,0.000000232633335237786,1.95584911373705
Pcr1,Nhp6,0.00204657625901938,2.78725444576941
Pcr1,Rps2502,0.00698232787942093,2.93392897831643
Pcr1,Rpl3703,0.0135923681982558,2.9401116583195
Pcr1,Iec5,0.0336907593399033,1.15506807247676
Pcr1,Toe3,0.000267353457448986,1.453793185492
Pcr1,Rpc40,0.00000434991353865658,1.11036533444504
Pcr1,Pst1,0.00062583712609923,2.61852876582566
Pcr1,Lsd1,0.000487001435299897,1.66720990824885
Pcr1,Rpb8,0.00945082542192062,2.47069009308661
Pcr1,Cbh2,0.00000920910694179988,1.79804162438309
Pcr1,Gsf1,0.0000408908679448812,1.81780767414911
Pcr1,Mot1,0.00412340639433692,1.76072637363374
Pcr1,Rpc10,0.0117601160580006,3.23932969611619
Pcr1,Sre1,0.00000652246473255525,1.10240299152959
Pcr1,Smd3,0.00901308163231212,1.56054864686596
Pcr1,Msh2,0.00112206947930009,1.56728299101889
Pcr1,Sfc6,0.00000762459987354974,2.66991267650344
Pcr1,Rrp2,0.00000117387902038929,2.75500460104822
Pcr1,Toa1,0.00062583712609923,2.96155037116764
Pcr1,Atf1,4.96675586903438e-19,6.28117695388688
Pcr1,Hpz1,0.0479670477825345,1.42061445586579
Pcr1,Sbh1,0.0450684511873077,1.72235195089177
Pcr1,Ncb2,0.00105571706245818,1.48315235639778
Pcr1,Sre2,0.0000037491629565139,2.82962614307753
Pcr1,Php5,0.00604958401471841,1.20669067733615
Pcr1,Prt1,0.000000174030584862969,1.9094141806108
Pcr1,Pku80,0.00604958401471841,2.64140174620654
Pcr1,Rpc1,0.000000197400763040252,1.00674929153383
Pcr1,Rfc5,0.0131098339532128,1.25289160402349
Pcr1,Rpl1601,0.0000235026608552226,5.2934863489169
Pcr1,Rpb6,0.00212946443100854,2.74794249099204
Pcr1,Pku70,0.00000167161541626896,2.86431522015178
Pcr1,Rps1501,0.00552119791464751,1.18155459258344
Pcr1,Sap1,0.0000120323204201875,1.00202514512701
Pcr1,SPCC18.03,0.0265176091867455,1.9736797096387
Pcr1,Msh6,0.00432204652875055,1.86371008360625
Pcr1,Rpc34,0.00142788062763346,2.7507906046268
Pcr1,Rpc37,0.0000000846351251717726,1.25943959799201
Pcr1,Rpl39,0.0196492302740446,1.73936237349161
Pcr1,Pil1,0.033845769891754,1.2875143130612
Pcr1,SPCC965.10,0.0000174034223146119,2.40184555054615
Pho7,Tif1,0.0315739014513285,1.50309120581001
Pho7,Arp9,0.000982937459570006,2.13373698966654
Pho7,Rpp203,0.026553536673611,1.90610863227459
Pho7,Vip1,0.000002207078155327,3.25343282066094
Pho7,Pss1,0.0000000816182829411716,1.98262398315062
Pho7,Swr1,0.00000431593431300823,3.37980749962445
Pho7,Idh1,0.0315739014513285,1.3313955857419
Pho7,SPAC1327.01c,0.00422353945052428,1.21907875757095
Pho7,Toe2,0.000438898627564981,1.7921139124053
Pho7,Erg11,0.00458827466763868,1.68012867959841
Pho7,Sdh2,0.000523944818050205,2.01964430471449
Pho7,Iec1,0.000738119027670134,1.06252373841899
Pho7,Atp1,0.00000224626588825458,3.11671983574798
Pho7,Sdh1,0.000193127375432221,2.06524313476759
Pho7,Cdc48,0.00258237691240662,2.04453067126068
Pho7,Rfc4,0.0060870651196368,1.97258657996648
Pho7,Cph1,0.000731604029668999,1.54144823659297
Pho7,Ecm33,0.0333884313023502,1.24267961397043
Pho7,Pap1,0.00000868719583356562,1.32346364700932
Pho7,Rad25,1.33716050092678e-12,5.9612950973205
Pho7,Ssr1,0.000213971253202132,1.53145641474014
Pho7,Slt1,0.000000157968682739365,3.67817593571269
Pho7,Yaf9,0.000523944818050205,1.69042672357855
Pho7,Gdt2,0.000391739167205226,2.36330891710733
Pho7,Dri1,0.0000000639111590457573,2.26246729559319
Pho7,Srp21,0.0369726019974362,1.17243820727127
Pho7,Ypt3,0.0000324771616494788,2.68696764979098
Pho7,Scs7,0.00341375383149437,1.60194010094353
Pho7,Erh1,0.0000113959852883895,3.09613498688862
Pho7,Deb1,0.0000020785729080506,2.76103742852296
Pho7,Rsc58,0.00142426046511505,1.71571796847758
Pho7,Tra2,0.040875124472731,1.67807959747082
Pho7,Spt6,0.0000222747987296294,2.21215824969645
Pho7,Rho1,0.0372076310939647,1.10408702454442
Pho7,Dal2,0.000007087985481227,2.65656338536093
Pho7,Nat10,0.00258237691240662,1.91188620923224
Pho7,Ies6,0.00000882015717128579,1.18030259072362
Pho7,Seb1,0.000630399073172097,2.00419458423361
Pho7,Atp2,0.00000000183511700109363,4.27459787810864
Pho7,Bip1,0.0000000639111590457573,1.53291614158342
Pho7,Rlp24,0.000615222534175753,2.34842351818501
Pho7,Pet1,0.0213654138758975,1.67950877433151
Pho7,Ura1,0.00000111234248988168,3.19614933935396
Pho7,Pst2,0.0000102584135477477,1.22376502476211
Pho7,Rfc2,0.00114217762880144,2.19124589996028
Pho7,Arp42,0.00165572028325162,2.10993269606191
Pho7,Ssr3,0.00131689893589831,1.53105912850258
Pho7,Ssr2,0.00133743743875243,2.03944834556714
Pho7,Erv25,0.0115409311989708,1.64798594396612
Pho7,Alp13,0.000109698968401249,1.07743374077345
Pho7,Fft3,0.0261914509490514,1.50160444738658
Pho7,Sds3,0.00124966863386583,1.94634362285969
Pho7,His1,0.00190043912090945,2.2927589890356
Pho7,Chc1,0.0000445957353104708,2.17013374359793
Pho7,Dhp1,0.000412569462680193,2.36565628328689
Pho7,Mga2,0.0315661341820385,1.39017068749137
Pho7,Clr5,0.000257881109279306,2.1323354096256
Pho7,Hsf1,0.00000111234248988168,1.4990028265884
Pho7,Cph2,0.000000137931664487573,2.02841262596345
Pho7,Taf1,0.0000186962177496762,2.25237539035404
Pho7,Msc1,0.00000246719915330627,2.67530707990857
Pho7,Nde1,0.0000288318021602823,2.60389642523645
Pho7,Cam1,0.00000936285711518362,2.25340726573589
Pho7,Orc3,0.00300993062811666,1.7466790481342
Pho7,Fas2,0.000154691568257704,2.32863357239046
Pho7,Rpc2,0.000000164087637016078,1.3081342511024
Pho7,Pyk1,0.00104575262604925,1.66811397924199
Pho7,Ppc89,0.000523944818050205,1.44508328205991
Pho7,Cut6,5.11529748808545e-11,4.49780091997494
Pho7,Ura3,0.000557160763744689,2.0608595477115
Pho7,Bdf2,0.00309088481705885,1.779621861277
Pho7,Vma2,0.0437026564564848,1.12599361711039
Pho7,Arp8,0.000146431091153703,1.13148454715796
Pho7,Ssc1,0.0000000252913214776883,1.13719031134542
Pho7,SPAC694.02,0.0167161446902479,1.20562612256293
Pho7,Ies2,0.00000504998402512403,1.44205506435758
Pho7,Pcp1,1.49058063986684e-13,6.53035156721148
Pho7,Sen1,0.00000171682145709174,3.49176922977857
Pho7,Moc3,0.000000119761379166792,3.76329982123723
Pho7,Rad24,4.50790458367532e-13,6.35459196053132
Pho7,Hsp90,0.00002575014754319,1.5752962669655
Pho7,Fas1,0.0000247151144077425,2.68086752753897
Pho7,Atd1,0.000366566226338457,1.71358342279285
Pho7,Cbh1,0.000000103949745018214,2.13379421300936
Pho7,Swc4,0.00000799280153901539,2.45841249117988
Pho7,Per1,0.000279873290217516,1.50412268060179
Pho7,Uaf2,0.00724894644468829,1.61234822815395
Pho7,Rpc82,0.0000000957153627573904,1.77876628740744
Pho7,Rpc17,0.000456667113322451,1.42525877643204
Pho7,Rvb1,0.0000000828660914173582,1.68553392484772
Pho7,Cbp1,0.00000213583893287765,1.5986798236491
Pho7,Pht1,0.00251099832661144,1.06925688849696
Pho7,SPBC11C11.06c,0.00564315332710311,2.4004369218331
Pho7,Irc3,0.00699398859743861,1.37360219999681
Pho7,Rpc40,0.00000184533126929478,1.30661381978728
Pho7,Pst1,0.020442808423175,1.52913069736653
Pho7,Cbh2,0.0000064704592358667,1.9310495039684
Pho7,Slm9,0.000410882368269819,2.06642993903208
Pho7,Ogm4,0.00713011149288061,1.34456749318033
Pho7,Sec27,0.00769563354243837,1.77025408777654
Pho7,Pfk1,0.000000000117327112930333,1.86384493708192
Pho7,Rsc9,0.000265810304046745,1.53250573356959
Pho7,Top1,0.0000115726109207974,1.08791755744941
Pho7,Aha1,0.000000388602986140636,4.20280821301765
Pho7,Rsc4,0.000444344921211879,2.0104670195524
Pho7,Krs1,0.00370401572705782,1.30629747618705
Pho7,Tif213,0.0000129875058181068,1.31242567674936
Pho7,Eno101,0.00474284469270536,1.79566326418964
Pho7,Mot1,0.000215684479644904,2.63801800879078
Pho7,Lcf1,0.00000246719915330627,3.78739395463726
Pho7,Sce3,0.0328971463337351,1.45434279286194
Pho7,Ppp1,0.00252543060138457,2.01409771507391
Pho7,Msh2,0.00863382038436054,1.3442226122176
Pho7,Leu1,0.00114217762880144,1.92410749779725
Pho7,Cct3,0.0000396065428038208,2.24500934624113
Pho7,Lsm5,0.0040302179944078,2.04494709306483
Pho7,Sap62,0.0136029778479017,1.23598755888059
Pho7,SPBC21C3.15c,0.0150131413865171,1.57558719942049
Pho7,Bdc1,0.00274639793694897,1.35382134237283
Pho7,Hob1,0.0000410424648540091,2.2030299030404
Pho7,Rfc1,0.0370070018690569,2.82975563650937
Pho7,Trs1,0.000000241547886577606,3.94889064000772
Pho7,Grn1,0.00718933420447366,1.36702744914962
Pho7,Mep33,0.0452840202417635,1.46592335582232
Pho7,Toa1,0.000731604029668999,2.83101845497648
Pho7,Atp7,0.000140957928875382,1.88977275229365
Pho7,Orc1,0.000147465997780225,2.51670738704533
Pho7,Pdp1,0.000296576749535556,2.04945275579716
Pho7,Atf1,0.000276811222595546,1.46269143750114
Pho7,Isp4,0.000022606991555514,3.22308630605703
Pho7,Hmt2,0.00000327633054842006,3.50667999806565
Pho7,Rpc25,0.000504004625291249,1.26099274416286
Pho7,Ncb2,0.00901940527963413,1.37283889522782
Pho7,Pdb1,0.000270825649434758,2.37098623841971
Pho7,Hip1,0.000333053934661215,1.81482227035759
Pho7,Hip3,0.00000205033926795332,3.27028351820171
Pho7,Sfc3,0.00148753642577407,1.70197876847278
Pho7,Cct8,0.00000111234248988168,2.7703350203129
Pho7,Rpb4,0.00525204782456067,1.67517700168159
Pho7,Gpd3,0.0000000639111590457573,3.78032396572718
Pho7,Arp5,0.000000206241541298023,1.29574381724358
Pho7,Php5,0.0040351656995094,1.23795984544063
Pho7,Rpa43,0.0194249706292366,1.51636702960135
Pho7,Erg26,0.000502300023144978,1.77175873880981
Pho7,Tam8,0.031968991878705,1.37737101795433
Pho7,Rsc1,0.0000155950661010285,3.12774091146572
Pho7,Nuc1,0.00124966863386583,1.26654865064605
Pho7,Emp46,0.00399289095271025,1.04136444142641
Pho7,Arf1,0.000283793195536726,2.00122982574535
Pho7,Pku80,0.00906683150279778,1.59153613061929
Pho7,Pim1,0.000000839210526754563,1.65258406926938
Pho7,Puf1,0.00513007216841818,1.93019593132489
Pho7,Arg5,0.000523944818050205,1.94533889450349
Pho7,Cct6,0.0000155950661010285,3.04359616388005
Pho7,Orc5,0.00564315332710311,1.82904319528158
Pho7,Nog1,0.000349153539506977,1.31792697520938
Pho7,Rpc1,0.000000905115191725731,1.37341585656837
Pho7,Orc2,0.000177148044540171,1.83788443069358
Pho7,Mam33,0.000333053934661215,1.62757967254327
Pho7,Ste13,0.00424453087170745,1.42123169390258
Pho7,Rfc5,0.0000232968641362176,2.18752291879798
Pho7,Rpc31,0.000104346464508465,1.09820261700927
