bait,prey,adj.P.Val,logFC
Adn3,Rps401,0.0247054035205923,1.87397831204871
Adn3,Rpl2502,0.000288770029717186,3.43586387496712
Adn3,Clu1,0.0173077537198609,1.1611786695949
Adn3,Rpl2801,0.0358232523670002,3.18222949909764
Adn3,Rpl4301,0.0331953340660258,3.64021796740417
Adn3,Rpl1601,0.0126023250438567,2.92023641251753
Adn3,Pet127,0.000426468786612964,1.65992223483613
Adn3,Ght5,0.00256381396017984,1.27368153271393
Adn3,Rpl1902,0.0231305903266825,2.72540097359914
Adn3,SPCC320.08,0.00105092407184471,1.82943910112437
Adn3,Rpl902,0.0247054035205923,2.94219506859308
Adn3,SPCC965.13,0.0247054035205923,2.64664870186402
Adn3,Cbr1,0.0247054035205923,2.67055766398993
Adn3,Amt1,0.0247054035205923,3.74611273814654
Res1,Res2,0.00000000179666030136368,6.74797947169283
Res1,SPAC8F11.04,0.00387358006060672,1.84035836849791
Res1,Nrm1,9.23366525897115e-11,7.37308666519921
Res1,Prs1,5.37362846363609e-14,2.71752440597357
Res1,Yox1,9.23366525897115e-11,8.54513346660046
Res1,Cdc10,0.0000000018020246577182,9.02490535093429
Atf1,Hhf2,0.0000396987936792239,5.58580198276987
Atf1,Hht2,0.00000000384614798284024,6.73509903984005
Atf1,Hta2,0.0124387154433073,5.88418730114122
Atf1,Pcr1,1.1445696015488e-16,11.0068173482037
Atf1,Klp9,0.000363724571727697,1.5883690031907
Atf1,Tpx1,0.00726756157025806,2.56310671061625
Atf1,Hta1,0.0000000357305689827113,4.09454918168611
Atf1,Htb1,1.41679083516383e-12,3.43368048433029
Sak1,Vma6,0.00530169075944152,2.82476940444038
Sak1,Pcp1,0.000272249257363191,3.91531887893235
Sak1,Tlg1,0.00364954049569364,2.08751161648991
Map1,SPAC1039.01,0.00000797865597030044,3.31718117141563
Map1,Rpp203,0.000217200587957706,4.28937288895852
Map1,Fur4,0.00328357537293303,1.35031436771584
Map1,Rpl42,0.0477394513233677,3.43246526531283
Map1,Por1,0.0283654985902013,2.9819682148307
Map1,Hrp1,0.01845909300389,1.59019904990346
Map1,Plb2,0.0106239151460882,2.29350884513407
Map1,Rad25,0.0267231381354319,2.42475336655004
Map1,Yip5,0.000942742637740032,1.30494263400597
Map1,Pet1,0.0100011442508497,1.24624735887044
Map1,SPAC26H5.07c,0.00214933778168401,2.98174679735853
Map1,Sum1,0.0217482636464576,1.32167076694842
Map1,Mnn9,0.000409501187503367,1.57742243441131
Map1,SPAC644.13c,0.00000011625623558603,3.6171502169426
Map1,Fsv1,0.00276469138253121,2.80443062174403
Map1,Sul2,0.0143613243974711,1.02745916109673
Map1,Put4,0.0143613243974711,1.75984954212666
Map1,Pho841,0.000589563169679046,2.51063428782352
Map1,Scs2,0.00932389928614856,1.92241366499733
Map1,Rtn1,0.0016084218026026,2.6470805688279
Map1,Sar1,0.000000208663475885095,2.2477024248611
Map1,SPBC3B8.06,0.0000812238327766384,1.82464202958137
Map1,But2,0.00000272114283610099,2.20375177951895
Map1,Lac1,0.0266980800415922,1.0062104384644
Map1,Yta12,0.00124018829151939,1.80688183682138
Map1,Pex11,0.00750255929211357,1.23166324929951
Map1,Rpl4301,0.0143613243974711,3.86557139263006
Map1,Pet127,0.0234857341059164,1.1443416791403
Map1,Rpl1902,0.0138273609689363,2.70887515458627
Map1,Mug33,0.00000000658422595504893,2.88053641738821
Map1,SPCC320.08,0.000000165748752412613,2.45469942580398
Map1,Ght8,0.0138273609689363,3.86917697795508
Map1,SPCC584.13,1.14379330036858e-14,3.53976681867532
Map1,Rpl902,0.0161072169077496,2.94423590390236
Map1,SPCC965.13,0.000680454741143523,3.38028922720941
Map1,Cbr1,0.000729947211917837,3.41651869281877
Map1,Amt1,0.00938439364248284,3.99741661231932
Moc3,Dal2,6.09159638790595e-45,6.24901269607588
Moc3,Rpl2401,0.00120484681140597,1.30636263084976
Pap1,Hht2,0.0000024368049087726,5.92208641704098
Pap1,Sks2,0.0000265406614246957,1.37615708622716
Pap1,Tpx1,0.000200547247782115,3.14109486609625
Pap1,Htb1,0.000200547247782115,2.23529345107611
Pcr1,Tif1,0.0137170250868709,1.84612645175111
Pcr1,Rps1502,0.00252204039027226,1.13503573254465
Pcr1,Fur4,0.0024081758730183,1.3940716009888
Pcr1,Erg11,0.000107423646069294,2.3175481299312
Pcr1,Rpl42,0.0368686122886887,3.53546072112383
Pcr1,Por1,0.0152342405059634,3.19877230332959
Pcr1,Hhf2,0.00125003882809018,4.66856657803729
Pcr1,Hht2,0.000427394613970174,4.7328781087424
Pcr1,Hta2,0.0114888785464635,5.47037717005884
Pcr1,Pdc101,0.000427394613970174,1.7914814490629
Pcr1,SPAC22E12.18,0.0314158517980935,1.54139547715057
Pcr1,Shm1,0.0000742684336436918,1.53254915184724
Pcr1,Rim1,0.00156021448944969,1.57215530400876
Pcr1,Rpl3802,0.0450807352740356,3.10725583829627
Pcr1,Rer2,0.00000000230861341583227,2.50768592148843
Pcr1,Rps2502,0.00399552828449746,1.10868510677937
Pcr1,Pvg1,0.000000000494677364816538,2.30225625098922
Pcr1,Hsp90,0.00386802029546963,2.81983156954346
Pcr1,Mrt4,0.0435344653804703,1.58604605922185
Pcr1,Scs2,0.0460228243213965,1.53726292941827
Pcr1,Aha1,0.0120586825070711,1.84660142589065
Pcr1,Tif307,0.0110693499286084,1.86724332342619
Pcr1,Rps401,0.00125003882809018,2.31975279889885
Pcr1,Cog5,0.00098398902360103,1.20224876991956
Pcr1,Leu1,0.00570439242097606,2.15472027076266
Pcr1,Atf1,1.35700979571443e-11,9.37443193678977
Pcr1,Rtn1,0.0110693499286084,2.27372108703891
Pcr1,Rpl2502,0.0299387638852685,2.2199492903102
Pcr1,Nog1,0.0460228243213965,1.65860562420435
Pcr1,Rpl2801,0.0257764014444309,3.18032386641046
Pcr1,Rpl4301,0.0120586825070711,3.9112310253192
Pcr1,Rpl1601,0.0120586825070711,2.65570903903069
Pcr1,Ilv1,0.001280355708536,2.95535632693848
Pcr1,Dfr1,0.00120234288385908,2.7700334366878
Pcr1,Rpl1902,0.0120586825070711,2.70793249559469
Pcr1,Oca8,0.00741434774068844,2.14383587396628
Pcr1,Ght8,0.0397411062699724,3.35767158305361
Pcr1,Tpx1,0.000427394613970174,2.9500300997314
Pcr1,SPCC584.13,0.00246946260498317,1.81147225733552
Pcr1,Rpl902,0.00988222779048555,3.1278886356237
Pcr1,SPCC965.13,0.0444542837950583,2.28316590180442
Pcr1,Cbr1,0.0216014820123901,2.57418154345348
Pcr1,Amt1,0.0259918710296846,3.51783220802929
Pho7,Rad25,2.70870018562698e-22,6.95189934153872
Pho7,Eft202,0.0255793369806197,2.61406343194748
Pho7,Rad24,0.000000189825176723137,7.36645250449598
Pho7,Pfk1,0.0000588596718986014,3.83734663901337
Php2,Php3,0.00131101295673025,6.67131967799558
Php2,Rpl102,0.00106429064102808,2.7218985995558
Php2,Def1,0.0208703091313099,1.03955029006567
Php2,Php5,0.00744181352316398,5.37831203770389
Php2,Hmg1,0.0140137673616064,1.43439587885579
Php3,Pss1,0.000348681202252388,3.62469606071961
Php3,Sks2,0.0000361889720707209,1.32371395167359
Php3,Ncb2,5.72598932647658e-43,6.55287507827669
Php3,Php5,8.67365638415366e-20,12.0612138216228
Php3,Ilv5,0.0402087421092559,1.53073025756748
Php3,Php2,8.38046388499223e-13,6.3904638024639
Php3,Cki2,0.00362706407192075,1.82672064228457
Php5,SPAC1039.01,0.0000186932651605196,3.33257607719993
Php5,Mcp60,0.0000000883482959517664,5.40718029064687
Php5,Php3,0.000116690192821567,7.42601492743708
Php5,Rpl4301,0.0484576090824646,3.84798071484501
Php5,Rpl1902,0.0291587285913334,2.90457038661943
Php5,Rpl902,0.0414106930042272,3.08223705484625
Php5,SPCC965.13,0.0432188063351337,2.7008589630438
Php5,Amt1,0.0371673018018705,3.988200201522
Prr1,Tif1,1.07301334090146e-17,4.49498386771815
Prr1,Idh1,9.89164665542207e-11,2.22474484238551
Prr1,Por1,0.00145199826396847,3.74830082631263
Prr1,Gus1,0.0012570960602995,1.23877075910957
Prr1,Erg5,0.000182050091559075,1.91362866807978
Prr1,Mce1,0.000000000708287555477032,4.19996295850039
Prr1,Has1,0.000000000262963349990133,2.98162514112038
Prr1,Pdc101,0.000000000171705987851282,2.63285515590695
Prr1,Ura1,1.44187374051329e-19,3.34273220949832
Prr1,Tif212,0.00423057006294637,1.38398218513311
Prr1,Rpt5,0.00212017436893352,1.17603277343468
Prr1,Tif211,0.036844198011922,2.48857971010413
Prr1,Eft202,0.0000317342287866798,3.41843122529154
Prr1,SPAC694.02,0.00524951251733001,1.02970161450939
Prr1,Fsv1,0.0191419506806011,2.2599226484495
Prr1,Tif308,0.00000123178161174908,2.9346048614784
Prr1,Hsp90,0.000275687531232996,3.17057724486647
Prr1,Cct4,3.65749152431575e-15,2.97269233952932
Prr1,Spi1,0.000275687531232996,1.46526891983467
Prr1,Fma2,0.00000000869845854303834,1.9189590094526
Prr1,Rpt1,5.4767360020498e-14,3.53599632316172
Prr1,Pfk1,0.000000932129285508118,4.16516250718517
Prr1,SPBC1703.13c,0.04633798091607,2.71154326271362
Prr1,Aha1,4.12247929164687e-25,5.03369668933034
Prr1,Tif213,0.000864252715047842,2.03795674426408
Prr1,SPBC19F5.04,0.00000232377951347416,1.75381414626468
Prr1,Leu1,0.00885386062313488,1.96527205317339
Prr1,Cct3,1.44187374051329e-19,3.68352523658973
Prr1,Rpt6,0.04633798091607,1.00792182900315
Prr1,Grx4,0.000003547077499357,1.85787053551964
Prr1,Fib1,0.02182277152741,1.75800905394864
Prr1,Act1,0.000310786312792727,1.41978329986948
Prr1,Cct8,2.33431242980652e-17,3.12851232639087
Prr1,Rpt2,0.0000160520600152062,1.92991725677938
Prr1,Cct6,0.00000000764618066477732,3.271165428528
Prr1,Nog1,0.00000042478696770457,3.21644959994812
Prr1,Ilv1,0.0000817104501528244,3.26328227081266
Prr1,Dfr1,0.000309789148588865,2.80652534274784
Prr1,Adh1,0.00189412326144624,3.38560966043494
Prr1,Sum3,0.0116320429861114,1.76542903650422
Prr1,Tef3,0.000244711292906372,3.33019352052091
Prr1,Rpt3,0.0000124494301833294,2.15510813652222
Prr1,Vma8,7.76110859847187e-34,4.81269176782965
Res2,SPAC26H5.07c,0.0497832108621667,2.46310554878486
Res2,Rad24,0.0113240648121047,4.66253280886276
Res2,Pho841,0.00216771118084414,2.41867411599577
Res2,Nrm1,4.87609313378191e-12,7.6801802480656
Res2,Yox1,3.87060318122532e-12,8.99270499550487
Res2,Cdc10,3.1018034969608e-12,10.1523950117264
Res2,Yta12,0.000220252584695441,2.04929533590425
Res2,Nog1,0.0113240648121047,2.17707610209878
Res2,Res1,5.37482492645708e-12,8.77523093639379
Res2,Rpl1902,0.0428065421790182,2.68003548762544
Res2,Rpl902,0.0438434708657041,2.95986464931809
Rst2,Mcp60,0.0143606419189498,3.51673683709612
Rst2,Rvb2,0.0000748066635656406,2.23793837207716
Scr1,Pss1,0.0497155559590003,2.53348195927108
Scr1,Bip1,0.0250420859171015,2.54925145386071
Scr1,Sks2,0.00664614071686389,1.00211779090622
Stb3,Sec17,0.014314316818756,2.18987534724873
Ste11,Pfk1,0.0108614996848413,2.93615151615517
Ste11,Tif213,0.00101970598199838,2.21622371727717
Ste11,Leu1,0.00101970598199838,2.61228265622496
Ste11,Rvb2,0.00101970598199838,1.95838969447176
Ste11,Ilv1,0.0299718600194023,2.49455628958549
Ste11,Tpx1,0.0113345152922425,2.49272719886296
Dal81,Tif308,1.21607734758645e-12,4.00508624963497
SPAC11D3.17,Erg11,0.00000408040794204325,2.53754801624388
SPAC11D3.17,Por1,0.00130236161298423,3.91346504717344
SPAC11D3.17,Slc1,0.0366558575202129,1.27134122280255
SPAC11D3.17,Erg5,1.6796523106747e-11,3.03036862701159
SPAC11D3.17,Mce1,0.00000000923380595069908,4.05336133859885
SPAC11D3.17,Elo2,3.67282340461893e-19,3.8228391098412
SPAC11D3.17,Tif303,0.0125945497764437,1.19976569733371
SPAC11D3.17,Btf3,0.0214272481369461,3.17232767021392
SPAC11D3.17,Ura3,0.000000233950604536477,2.73353581680415
SPAC11D3.17,Snd302,0.00306053534739499,1.68028051009563
SPAC11D3.17,Cwh43,0.00408307936193999,2.01886405519407
SPAC11D3.17,Tom70,0.0109951813887006,1.90567337394249
SPAC11D3.17,SPBC106.03,3.66214177390099e-12,3.04316832119643
SPAC11D3.17,Lys4,0.000000000737589778860876,2.43092228832138
SPAC11D3.17,Pho841,0.0266462742708187,1.8433253515481
SPAC11D3.17,Pfk1,0.0295998507226302,2.41519831185099
SPAC11D3.17,SPBC17A3.05c,0.000287452535203025,1.5491659458785
SPAC11D3.17,Cyb502,0.00000000278674589408307,2.82944963137776
SPAC11D3.17,Rtn1,0.000583774003204708,2.79079944009176
SPAC11D3.17,SPBC365.16,0.00000977935647431196,1.54743643915063
SPAC11D3.17,Yta12,0.00108280825276197,1.80334265801058
SPAC11D3.17,Tsc13,0.0000640010410265138,2.11697514271581
SPAC11D3.17,Nog1,0.0000168648840244842,2.90214721300123
SPAC11D3.17,Rpl2801,0.0450594883516819,2.99952636092811
SPAC11D3.17,Ilv1,0.0000306805488446188,3.47944787286671
SPAC11D3.17,Dfr1,0.00000256456819073384,3.52176823507588
SPAC11D3.17,Ole1,0.0266462742708187,3.3302665874964
SPAC11D3.17,Adh1,0.00787304256778855,3.17923654767288
SPAC11D3.17,Rpl1902,0.0271829434131782,2.52073133751165
SPAC11D3.17,Oca8,0.00334006353785954,2.26637390969755
SPAC11D3.17,Rpl902,0.0391810136570295,2.67698248713076
SPAC11D3.17,Cbr1,0.000813311240485592,3.35500558977276
SPAC25B8.11,Spe1,2.06176951036317e-45,7.19339421616915
SPAC25B8.11,Vma6,0.00158198054854668,3.00542380904003
SPAC25B8.11,Pgt1,0.0326623626260553,1.37031197648988
SPAC25B8.11,Puf4,1.97503245192482e-23,3.82064165303495
SPAC25B8.11,Cki2,0.0192559580011157,1.70058739794258
SPAC25B8.11,Alp14,1.11357665294794e-48,7.03561888466356
SPAC3C7.04,SPAC11D3.17,0.0000055546563789782,5.17184498071622
Ntu1,Put4,0.000671125977453317,2.39900372390921
Ntu1,Ntu2,1.77219847419026e-15,7.99086253391837
Ntu1,SPCC965.13,0.0160556649966115,3.03467482455368
Ntu1,Amt1,0.0391112687892092,4.02637826857802
Ntu2,Mcp60,0.000000000195962964894133,5.94768334464251
Ntu2,Sec62,0.00876168347746734,1.65011782158444
Ntu2,Ost1,2.60160135831634e-25,4.6399328142146
Ntu2,Btf3,0.0440319762867333,3.17558128279304
Ntu2,Stt3,1.35045005505919e-19,5.40039922554934
Ntu2,Ntu1,7.87082336884703e-17,8.5424180077368
Ntu2,Hmg1,0.0168702623381541,1.4561847118978
Ntu2,Wbp1,2.02024152005579e-14,6.07475926071925
SPCC18.03,Rpl2401,0.000941834882993978,1.32462730506965
SPCC965.10,SPAC8F11.04,0.0442831266802282,1.71528775605575
